Disclosure Date,Project Number,Project Name,Project URL,Country,IFC Country Code,IFC Region,Business Line,Estimated Total Budget ($),Department,Status,IFC Approval Date,Projected Start Date,WB Country Code,As of Date
"Feb 23, 2011",574967,Southern Sudan Investment Climate Reform Program  Phse 2,https://disclosures.ifc.org/project-detail/AS/574967/southern-sudan-investment-climate-reform-program--phse-2,Sudan,SUD,Africa,Investment Climate,3000000,,Completed,"Jan 12, 2011","Jan 01, 2011",,"October 11, 2022 02:11 AM"
"Feb 23, 2011",576907,Rwanda Investment Climate Reform Program,https://disclosures.ifc.org/project-detail/AS/576907/rwanda-investment-climate-reform-program,Rwanda,RWA,Africa,Investment Climate,4500000,,Completed,"Jan 12, 2011","Dec 15, 2010",RW,"October 11, 2022 02:11 AM"
"Feb 23, 2011",578647,Innovative Retail Payments Facility,https://disclosures.ifc.org/project-detail/AS/578647/innovative-retail-payments-facility,World Region,WLD,Global,Access To Finance,3735500,,Completed,"Dec 03, 2010","Oct 01, 2010",99,"October 11, 2022 02:11 AM"
"Feb 23, 2011",578667,UAP/Syngenta Agricultural Index Insurance,https://disclosures.ifc.org/project-detail/AS/578667/uap/syngenta-agricultural-index-insurance,Kenya,KEN,Africa,Access To Finance,2432509,,Completed,"Sep 20, 2010","Jul 15, 2010",KE,"October 11, 2022 02:11 AM"
"Feb 23, 2011",579007,Planet Guarantee Regional Index-Based Crop Insurance,https://disclosures.ifc.org/project-detail/AS/579007/planet-guarantee-regional-index-based-crop-insurance,Western Africa Region,WAN,Africa,Access To Finance,2400000,,Completed,"Oct 29, 2010","Jan 01, 2011",45,"October 11, 2022 02:11 AM"
"Feb 23, 2011",579487,BH Primary Care,https://disclosures.ifc.org/project-detail/AS/579487/bh-primary-care,Brazil,BRA,Latin America and the Caribbean,Public-Private Partnerships Transaction Advisory,3155334,,Active,"Aug 10, 2010","Aug 01, 2010",BR,"October 11, 2022 02:11 AM"
"Feb 23, 2011",579827,GTF Swiss Re PFI Support,https://disclosures.ifc.org/project-detail/AS/579827/gtf-swiss-re-pfi-support,World Region,WLD,Global,Access To Finance,2400000,,Completed,"Dec 03, 2010","Feb 01, 2011",99,"October 11, 2022 02:11 AM"
"Jul 20, 2010",575070,Nepal Investment Climate Reform Program - Public Private Dialogue,https://disclosures.ifc.org/project-detail/AS/575070/nepal-investment-climate-reform-program---public-private-dialogue,Nepal,NEP,South Asia,Investment Climate,2491183,,Active,"Apr 03, 2010","Apr 01, 2010",NP,"October 11, 2022 02:11 AM"
"Jul 20, 2010",577207,Cleaner Production in ECA region,https://disclosures.ifc.org/project-detail/AS/577207/cleaner-production-in-eca-region,Eastern Europe Region,EER,Europe,Other,2607750,,Active,"Apr 26, 2010","Mar 09, 2010",51,"October 11, 2022 02:11 AM"
"Apr 22, 2010",564988,SSA Health Implementation Strategy,https://disclosures.ifc.org/project-detail/AS/564988/ssa-health-implementation-strategy,Africa Region,AFR,Africa,Investment Climate,4350000,,Completed,"Feb 23, 2010","Jan 01, 2010",3A,"October 11, 2022 02:11 AM"
"Apr 22, 2010",568089,Ukraine Cleaner Production,https://disclosures.ifc.org/project-detail/AS/568089/ukraine-cleaner-production,Ukraine,UKR,Europe,Other,3310000,,Active,"Feb 04, 2010","Jan 01, 2010",UA,"October 11, 2022 02:11 AM"
"Apr 22, 2010",574447,Russia Residential Energy Efficiency Program,https://disclosures.ifc.org/project-detail/AS/574447/russia-residential-energy-efficiency-program,Russian Federation,RUS,Europe,Access To Finance,3650000,,Completed,"Feb 17, 2010","Mar 01, 2010",RU,"October 11, 2022 02:11 AM"
"Apr 08, 2010",27728,KMIP,https://disclosures.ifc.org/project-detail/AS/27728/kmip,Kenya,KEN,Africa,Infrastructure,3447194,,Active,"Jan 20, 2010","Nov 15, 2009",KE,"October 11, 2022 02:11 AM"
"Jan 28, 2010",29107,Kosovo KEK,https://disclosures.ifc.org/project-detail/AS/29107/kosovo-kek,Kosovo,XKS,Europe,Infrastructure,2022508,,Completed,"Dec 14, 2009","Nov 13, 2009",XK,"October 11, 2022 02:11 AM"
"Jan 28, 2010",569903,Agri-Finance and Regulatory Reform in Tajikistan,https://disclosures.ifc.org/project-detail/AS/569903/agri-finance-and-regulatory-reform-in-tajikistan,Tajikistan,TJK,Europe,Access To Finance,2137000,,Completed,"Dec 10, 2009","Feb 01, 2010",TJ,"October 11, 2022 02:11 AM"
"Dec 15, 2009",568347,Business Edge Africa - Phase one,https://disclosures.ifc.org/project-detail/AS/568347/business-edge-africa---phase-one,Africa Region,AFR,Africa,Corporate Advice,2093150,,Completed,"Oct 26, 2009","Jan 01, 2009",3A,"October 11, 2022 02:11 AM"
"Dec 15, 2009",570009,BICF -Econ Zones,https://disclosures.ifc.org/project-detail/AS/570009/bicf--econ-zones,Bangladesh,BAN,South Asia,Investment Climate,4808308,,Completed,"Oct 01, 2009","Aug 01, 2009",BD,"October 11, 2022 02:11 AM"
"Oct 28, 2009",7157,FAISLABAD AREA ELECTRICITY COMPANY,https://disclosures.ifc.org/project-detail/AS/7157/faislabad-area-electricity-company,Pakistan,PAK,Middle East,Infrastructure,4612917,,Completed,"Jun 21, 2005","Aug 04, 1995",PK,"October 11, 2022 02:11 AM"
"Oct 28, 2009",22693,Nigeria Airport,https://disclosures.ifc.org/project-detail/AS/22693/nigeria-airport,Nigeria,NIR,Africa,Infrastructure,3540000,,Completed,"Jun 23, 2005","Feb 18, 2005",NG,"October 11, 2022 02:11 AM"
"Oct 28, 2009",23314,Manila LRT,https://disclosures.ifc.org/project-detail/AS/23314/manila-lrt,Philippines,PHL,East Asia and the Pacific,Infrastructure,2629217,,Completed,"Jun 20, 2005","Jul 01, 2004",PH,"October 11, 2022 02:11 AM"
"Oct 28, 2009",25624,Albania KESH,https://disclosures.ifc.org/project-detail/AS/25624/albania-kesh,Albania,ALB,Europe,Infrastructure,2380000,,Completed,"Jan 28, 2007","Oct 26, 2006",AL,"October 11, 2022 02:11 AM"
"Oct 28, 2009",507180,Management Development Program,https://disclosures.ifc.org/project-detail/AS/507180/management-development-program,China,CHA,East Asia and the Pacific,Corporate Advice,2759199,,Completed,"Jun 17, 2005","Nov 01, 2001",CN,"October 11, 2022 02:11 AM"
"Oct 28, 2009",521943,Azerbaijan Corporate Governance Project,https://disclosures.ifc.org/project-detail/AS/521943/azerbaijan-corporate-governance-project,Azerbaijan,AZE,Europe,Corporate Advice,4957081,,Completed,"Jun 14, 2005","Sep 09, 2003",AZ,"October 11, 2022 02:11 AM"
"Oct 28, 2009",532493,Vinnitsya Fruit Supply Chain Development,https://disclosures.ifc.org/project-detail/AS/532493/vinnitsya-fruit-supply-chain-development,Ukraine,UKR,Europe,Corporate Advice,3182260,,Completed,"Jun 16, 2005","Nov 04, 2004",UA,"October 11, 2022 02:11 AM"
"Oct 28, 2009",534269,Central Asia Corporate Governance Project - Kazakhstan,https://disclosures.ifc.org/project-detail/AS/534269/central-asia-corporate-governance-project---kazakhstan,Kazakhstan,KAZ,Europe,Corporate Advice,2495663,,Completed,"Apr 20, 2005","Oct 02, 2005",KZ,"October 11, 2022 02:11 AM"
"Oct 28, 2009",537484,Russia Sustainable Energy Finance Program,https://disclosures.ifc.org/project-detail/AS/537484/russia-sustainable-energy-finance-program,Russian Federation,RUS,Europe,Access To Finance,8512539,,Completed,"Jun 21, 2005","Feb 01, 2005",RU,"October 11, 2022 02:11 AM"
"Oct 28, 2009",537485,Russia Primary Mortgage Development Project,https://disclosures.ifc.org/project-detail/AS/537485/russia-primary-mortgage-development-project,Russian Federation,RUS,Europe,Access To Finance,3665975,,Completed,"Jun 16, 2005","Nov 01, 2004",RU,"October 11, 2022 02:11 AM"
"Oct 28, 2009",537489,Russia Far East Business Development Project (Magadan),https://disclosures.ifc.org/project-detail/AS/537489/russia-far-east-business-development-project-(magadan),Russian Federation,RUS,Europe,Corporate Advice,3343268,,Completed,"Jun 21, 2005","Mar 01, 2002",RU,"October 11, 2022 02:11 AM"
"Oct 28, 2009",565611,Sustainable Forestry in Indonesia,https://disclosures.ifc.org/project-detail/AS/565611/sustainable-forestry-in-indonesia,Indonesia,INS,East Asia and the Pacific,Other,3761806,,Active,"Aug 14, 2009","Aug 16, 2009",ID,"October 11, 2022 02:11 AM"
"Oct 28, 2009",566047,Ukraine Residential Energy Efficiency Project,https://disclosures.ifc.org/project-detail/AS/566047/ukraine-residential-energy-efficiency-project,Ukraine,UKR,Europe,Access To Finance,3290000,,Active,"Sep 09, 2009","Jan 01, 2010",UA,"October 11, 2022 02:11 AM"
"Oct 28, 2009",569887,BICF Institutional Capacity Building,https://disclosures.ifc.org/project-detail/AS/569887/bicf-institutional-capacity-building,Bangladesh,BAN,South Asia,Investment Climate,4500000,,Completed,"Sep 29, 2009","Jun 01, 2009",BD,"October 11, 2022 02:11 AM"
"Oct 28, 2009",570287,Access to Finance for Producers/Farmers,https://disclosures.ifc.org/project-detail/AS/570287/access-to-finance-for-producers/farmers,Ethiopia,ETH,Africa,Access To Finance,2140000,,Completed,"Sep 08, 2009","Jun 01, 2009",ET,"October 11, 2022 02:11 AM"
"Oct 28, 2009",571047,BICF-Regulatory Reform Phase 2 (FY 10-11),https://disclosures.ifc.org/project-detail/AS/571047/bicf-regulatory-reform-phase-2-(fy-10-11),Bangladesh,BAN,South Asia,Investment Climate,4311000,,Completed,"Sep 29, 2009","Sep 01, 2009",BD,"October 11, 2022 02:11 AM"
"Oct 28, 2009",572227,Global Risk Mgmt Advisory Services Program,https://disclosures.ifc.org/project-detail/AS/572227/global-risk-mgmt-advisory-services-program,World Region,WLD,Global,Access To Finance,4650000,,Completed,"Sep 02, 2009","Jul 15, 2009",99,"October 11, 2022 02:11 AM"
"Oct 09, 2009",571107,Russia Renewable Energy,https://disclosures.ifc.org/project-detail/AS/571107/russia-renewable-energy,Russian Federation,RUS,Europe,Other,10001442,,Completed,"Oct 07, 2009","Nov 01, 2009",RU,"October 11, 2022 02:11 AM"
"Aug 25, 2009",560665,Rwanda Investment Climate Reform Project,https://disclosures.ifc.org/project-detail/AS/560665/rwanda-investment-climate-reform-project,Rwanda,RWA,Africa,Investment Climate,2433000,,Completed,"Feb 29, 2008","Jan 16, 2008",RW,"October 11, 2022 02:11 AM"
"Aug 25, 2009",566748,Frontier States Investment Generation—Brazil,https://disclosures.ifc.org/project-detail/AS/566748/frontier-states-investment-generation—brazil,Brazil,BRA,Latin America and the Caribbean,Investment Climate,2300000,,Completed,"Apr 07, 2009","Mar 30, 2009",BR,"October 11, 2022 02:11 AM"
"Aug 07, 2009",544647,MSI Pre  Investment  Techinical Assistance  FY 07-09,https://disclosures.ifc.org/project-detail/AS/544647/msi-pre--investment--techinical-assistance--fy-07-09,Mozambique,MOZ,Africa,Corporate Advice,2300000,,Completed,"Dec 26, 2006","Dec 04, 2004",MZ,"October 11, 2022 02:11 AM"
"Aug 07, 2009",549376,IFC Global Trade Finance Program Advisory Services Initiative,https://disclosures.ifc.org/project-detail/AS/549376/ifc-global-trade-finance-program-advisory-services-initiative,World Region,WLD,Global,Access To Finance,8897000,,Active,"Sep 19, 2006","Sep 01, 2006",99,"October 11, 2022 02:11 AM"
"Aug 07, 2009",554077,Medina Airport—Public-Private Partnership,https://disclosures.ifc.org/project-detail/AS/554077/medina-airport—public-private-partnership,Saudi Arabia,SAR,Middle East,Infrastructure,5645539,,Completed,"May 26, 2009","May 01, 2009",SA,"October 11, 2022 02:11 AM"
"Aug 07, 2009",555367,Bosnia Sub-national Competitiveness,https://disclosures.ifc.org/project-detail/AS/555367/bosnia-sub-national-competitiveness,Bosnia and Herzegovina,BIH,Europe,Investment Climate,2109378,,Completed,"Jun 29, 2007","Jul 01, 2007",BA,"October 11, 2022 02:11 AM"
"Aug 07, 2009",555689,BICF Institutional Strengthening Component,https://disclosures.ifc.org/project-detail/AS/555689/bicf-institutional-strengthening-component,Bangladesh,BAN,South Asia,Investment Climate,2310550,,Completed,"Feb 19, 2008","Jul 01, 2007",BD,"October 11, 2022 02:11 AM"
"Aug 07, 2009",559365,Tax Product Program Design,https://disclosures.ifc.org/project-detail/AS/559365/tax-product-program-design,World Region,WLD,Global,Investment Climate,2377174,,Completed,"Aug 01, 2007","Jul 01, 2007",99,"October 11, 2022 02:11 AM"
"Aug 07, 2009",562251,Developing a Framework for Special Economic Zones in DRC,https://disclosures.ifc.org/project-detail/AS/562251/developing-a-framework-for-special-economic-zones-in-drc,"Congo, Democratic Republic of",ZAI,Africa,Investment Climate,3322271,,Completed,"Apr 10, 2008","Apr 01, 2008",ZR,"October 11, 2022 02:11 AM"
"Aug 07, 2009",568007,Bangladesh Investment Climate Fund—Business Reforms,https://disclosures.ifc.org/project-detail/AS/568007/bangladesh-investment-climate-fund—business-reforms,Bangladesh,BAN,South Asia,Investment Climate,4384288,,Completed,"May 29, 2009","Mar 01, 2009",BD,"October 11, 2022 02:11 AM"
"Aug 07, 2009",568587,Global Cleaner Production Facility,https://disclosures.ifc.org/project-detail/AS/568587/global-cleaner-production-facility,World Region,WLD,Global,Other,11010000,,Active,"Jul 27, 2009","Aug 03, 2009",99,"October 11, 2022 02:11 AM"
"May 26, 2009",11312,Morocco Irrigation,https://disclosures.ifc.org/project-detail/AS/11312/morocco-irrigation,Morocco,MYC,Middle East,Infrastructure,3386313,,Completed,"Jul 26, 2005","Oct 09, 2001",MA,"October 11, 2022 02:11 AM"
"May 26, 2009",22296,Vietnam Power,https://disclosures.ifc.org/project-detail/AS/22296/vietnam-power,Vietnam,VNM,East Asia and the Pacific,Infrastructure,5650000,,Active,"May 02, 2006","Oct 28, 2003",VN,"October 11, 2022 02:11 AM"
"May 26, 2009",23282,Philippines SPUG,https://disclosures.ifc.org/project-detail/AS/23282/philippines-spug,Philippines,PHL,East Asia and the Pacific,Infrastructure,2573780,,Completed,"Jul 21, 2005","Mar 26, 2004",PH,"October 11, 2022 02:11 AM"
"May 26, 2009",24443,BR 116 Road,https://disclosures.ifc.org/project-detail/AS/24443/br-116-road,Brazil,BRA,Latin America and the Caribbean,Infrastructure,3240000,,Completed,"Sep 20, 2005","Jul 21, 2005",BR,"October 11, 2022 02:11 AM"
"May 26, 2009",24654,Abu Dhabi Health,https://disclosures.ifc.org/project-detail/AS/24654/abu-dhabi-health,United Arab Emirates,UAE,Middle East,Infrastructure,2522000,,Completed,"Dec 08, 2005","Oct 07, 2005",AE,"October 11, 2022 02:11 AM"
"May 26, 2009",24935,Independent Power Plants in Bangladesh,https://disclosures.ifc.org/project-detail/AS/24935/independent-power-plants-in-bangladesh,Bangladesh,BAN,South Asia,Infrastructure,2835000,,Completed,"Mar 22, 2006","Jan 27, 2006",BD,"October 11, 2022 02:11 AM"
"May 26, 2009",25085,Telkom Kenya Limited Advisory,https://disclosures.ifc.org/project-detail/AS/25085/telkom-kenya-limited-advisory,Kenya,KEN,Africa,Infrastructure,2851000,,Completed,"Sep 19, 2006","Apr 03, 2006",KE,"October 11, 2022 02:11 AM"
"May 26, 2009",25102,Jirama Public Private Partnership,https://disclosures.ifc.org/project-detail/AS/25102/jirama-public-private-partnership,Madagascar,MAG,Africa,Infrastructure,2383333,,Completed,"Mar 05, 2007","Apr 10, 2006",MG,"October 11, 2022 02:11 AM"
"May 26, 2009",25117,Public Private Partnership in Irrigation,https://disclosures.ifc.org/project-detail/AS/25117/public-private-partnership-in-irrigation,Brazil,BRA,Latin America and the Caribbean,Infrastructure,2082250,,Completed,"Feb 07, 2008","Apr 14, 2006",BR,"October 11, 2022 02:11 AM"
"May 26, 2009",25314,Independent Power Plants in Zambia,https://disclosures.ifc.org/project-detail/AS/25314/independent-power-plants-in-zambia,Zambia,ZAM,Africa,Infrastructure,7415000,,Completed,"Jun 11, 2007","Nov 01, 2007",ZM,"October 11, 2022 02:11 AM"
"May 26, 2009",25533,Public Private Partnership for new schools,https://disclosures.ifc.org/project-detail/AS/25533/public-private-partnership-for-new-schools,"Egypt, Arab Republic of",EGT,Middle East,Infrastructure,2111957,,Completed,"Oct 31, 2006","Dec 03, 2006",EG,"October 11, 2022 02:11 AM"
"May 26, 2009",25742,Liberia Power,https://disclosures.ifc.org/project-detail/AS/25742/liberia-power,Liberia,LIB,Africa,Infrastructure,2326000,,Completed,"Mar 14, 2007","Dec 05, 2006",LR,"October 11, 2022 02:11 AM"
"May 26, 2009",25821,Public Private Partnership for Botswana International University of Science and Technology,https://disclosures.ifc.org/project-detail/AS/25821/public-private-partnership-for-botswana-international-university-of-science-and-technology,Botswana,BOT,Africa,Infrastructure,3354290,,Completed,"Mar 16, 2007","Jul 20, 2007",BW,"October 11, 2022 02:11 AM"
"May 26, 2009",26215,CentralJava Independent Power Plant,https://disclosures.ifc.org/project-detail/AS/26215/centraljava-independent-power-plant,Indonesia,INS,East Asia and the Pacific,Infrastructure,3540000,,Active,"Feb 05, 2008","Apr 28, 2008",ID,"October 11, 2022 02:11 AM"
"May 26, 2009",26216,Ruta del Sol Road,https://disclosures.ifc.org/project-detail/AS/26216/ruta-del-sol-road,Colombia,CLM,Latin America and the Caribbean,Infrastructure,6725653,,Completed,"May 25, 2007","Oct 18, 2007",CO,"October 11, 2022 02:11 AM"
"May 26, 2009",26249,Public Private Partnership for Alexandria University Hospitals,https://disclosures.ifc.org/project-detail/AS/26249/public-private-partnership-for-alexandria-university-hospitals,"Egypt, Arab Republic of",EGT,Middle East,Infrastructure,2223730,,Active,"Jun 17, 2007","Jun 27, 2007",EG,"October 11, 2022 02:11 AM"
"May 26, 2009",26250,Haiti TELECO,https://disclosures.ifc.org/project-detail/AS/26250/haiti-teleco,Haiti,HAI,Latin America and the Caribbean,Infrastructure,3181000,,Completed,"Dec 15, 2007","May 23, 2007",HT,"October 11, 2022 02:11 AM"
"May 26, 2009",26252,Haiti Airport,https://disclosures.ifc.org/project-detail/AS/26252/haiti-airport,Haiti,HAI,Latin America and the Caribbean,Infrastructure,3005500,,Completed,"Dec 15, 2007","May 23, 2007",HT,"October 11, 2022 02:11 AM"
"May 26, 2009",26352,Mauritius Ports,https://disclosures.ifc.org/project-detail/AS/26352/mauritius-ports,Mauritius,MTS,Africa,Infrastructure,2300000,,Completed,"Aug 07, 2007","Jul 29, 2008",MU,"October 11, 2022 02:11 AM"
"May 26, 2009",26498,Botswana Telecommunications Company Advisory,https://disclosures.ifc.org/project-detail/AS/26498/botswana-telecommunications-company-advisory,Botswana,BOT,Africa,Infrastructure,4070000,,Completed,"Oct 19, 2007","Jan 31, 2008",BW,"October 11, 2022 02:11 AM"
"May 26, 2009",26544,Benin Port,https://disclosures.ifc.org/project-detail/AS/26544/benin-port,Benin,BEN,Africa,Infrastructure,3105000,,Completed,"Sep 23, 2008","Sep 01, 2008",,"October 11, 2022 02:11 AM"
"May 26, 2009",26776,Saudi Airports,https://disclosures.ifc.org/project-detail/AS/26776/saudi-airports,Saudi Arabia,SAR,Middle East,Infrastructure,2424200,,Completed,"Feb 20, 2008","Jan 29, 2008",SA,"October 11, 2022 02:11 AM"
